##### NZF #####;
ASY_fascist_dictatorship;'Umat Ashur Aleazima;x;
ASY_colonial_company;Mahmiat Alashuria;x;
ASY_dominion;Mahmiat Alashuria;x;
ASY_ADJ;Assyrian;x;
##### BHR #####;
BHR_absolute_monarchy;Mamlakat al-Bahrayn;x;
BHR_prussian_constitutionalism;Mamlakat al-Bahrayn;x;
BHR_hms_governmentMamlakat al-Bahrayn;;x;
BHR_democracy;Jumhuriat Albahrayn;x;
BHR_proletarian_dictatorship;Jumhuriat al-Bahrayn al-Iashtirakia;x;
BHR_presidential_dictatorship;Jumhuriat Albahrayn;x;
BHR_bourgeois_dictatorship;Jumhuriat Albahrayn;x;
BHR_fascist_dictatorship;Jumhuriat Albahrayn Alearabia;x;
BHR_colonial_company;Mahmiat Albahrayn;x;
BHR_dominion;Mahmiat Albahrayn;x;
BHR_ADJ;Bahrani;x;
##### CIR #####;
CIR_absolute_monarchy;Cherkesskoye Knyazhestvo;x;
CIR_prussian_constitutionalism;Cherkesskoye Knyazhestvo;x;
CIR_hms_government;Cherkesskoye Knyazhestvo;x;
CIR_democracy;Respublika Adygeya;x;
CIR_proletarian_dictatorship;Adygeyskaya Sovetskaya Avtonomnaya Oblast';x;
CIR_presidential_dictatorship;Respublika Adygeya;x;
CIR_bourgeois_dictatorship;Respublika Adygeya;x;
CIR_fascist_dictatorship;Cherkesskoye Gosudarstvo;x;
CIR_colonial_company;Circassia;x;
CIR_dominion;Circassia;x;
CIR_ADJ;Adyghe;x;
CIR_absolute_monarchy_ADJ;Circassian;x;
CIR_prussian_constitutionalism_ADJ;Circassian;x;
CIR_hms_government_ADJ;Circassian;x;
CIR_fascist_dictatoriship;Circassian;x;
CIR_colonial_company_ADJ;Circassian;x;
CIR_dominion_ADJ;Circassian;x;
##### CLC #####;
CLC_absolute_monarchy;Kilikiayi Haykakan T’agavorut’yun;x;
CLC_prussian_constitutionalism;Kilikiayi Haykakan T’agavorut’yun;x;
CLC_hms_government;Kilikiayi Haykakan T’agavorut’yun;x;
CLC_democracy;Kilikia-Hayastan Hanrapetut’yun;x;
CLC_proletarian_dictatorship;Kilikiayi Komunistakan Zhoghovrdakan Hanrapetut’yun-Hayastan;x;
CLC_presidential_dictatorship;Kilikia-Hayastan Hanrapetut’yun;x;
CLC_bourgeois_dictatorship;Kilikia-Hayastan Hanrapetut’yun;x;
CLC_fascist_dictatorship;Haykakan Petut’yuny Kilikiayum;x;
CLC_colonial_company;The Protectorate of Cilicia;x;
CLC_dominion;The Protectorate of Cilicia;x;
CLC_ADJ;Cilician;x;
##### DAG #####;
DAG_theocracy;Kavkazskiy Imamat;x;
DAG_absolute_monarchy;Kavkazskiy Imamat;x;
DAG_prussian_constitutionalism;Kavkazskiy Imamat;x;
DAG_hms_government;Kavkazskiy Imamat;x;
DAG_democracy;Respublika Dagestan;;x;
DAG_proletarian_dictatorship;Dagestanskaya Avtonomnaya Sovetskaya Sotsialisticheskaya Respublika;x;
DAG_presidential_dictatorship;Respublika Dagestan;x;
DAG_bourgeois_dictatorship;Kavkazskaya Federatsiya;x;
DAG_fascist_dictatorship;Gosudarstvo Dagestan;x;
DAG_colonial_company;Gubernatorstvo Dagestan;x;
DAG_dominion;Gubernatorstvo Dagestan;x;
DAG_ADJ;Dagestani;x;
DAG_absolute_monarchy_ADJ;Caucasian;x;
DAG_prussian_constitutionalism_ADJ;Caucasian;x;
DAG_hms_government_ADJ;Caucasian;x;
DAG_bourgeois_dictatorship_ADJ;Caucasian;x;
##### DUR #####;
DUR_absolute_monarchy;The Durrani Empire;x;
DUR_prussian_constitutionalism;The Durrani Empire;x;
DUR_hms_government;The Durrani Empire;x;
DUR_democracy;Republic of Pashtunistan;x;
DUR_proletarian_dictatorship;The Pashtun Worker's Communist State;x;
DUR_presidential_dictatorship;The Pashtun Republic;x;
DUR_bourgeois_dictatorship;The Pashtun Confederation;x;
DUR_fascist_dictatorship;The Pashtun Nation;x;
DUR_colonial_company;Pashtunistan;x;
DUR_dominion;Pashtunistan;x;
DUR_ADJ;Pashtun;x;
DUR_absolute_monarchy_ADJ;Durrani;x;
DUR_prussian_constitutionalism_ADJ;Durrani;x;
DUR_hms_government_ADJ;Durrani;x;
##### HAL #####;
HAL_absolute_monarchy;'Imart Jabal Shamr;x;
HAL_prussian_constitutionalism;'Imart Jabal Shamr;x;
HAL_hms_government;'Imart Jabal Shamr;x;
HAL_democracy;Jumhuriat Jabal Shamr Alearabia;x;
HAL_proletarian_dictatorship;Jumhuriat Alshuyueiat Jabal Shamr;x;
HAL_presidential_dictatorship;Jumhuriat Shamr Alearabia;x;
HAL_bourgeois_dictatorship;Jumhuriat Shamr Alearabia;x;
HAL_fascist_dictatorship;Jumhuriat Shamr Alearabia;x;
HAL_colonial_company;Jabal Shammar;x;
HAL_dominion;Jabal Shammar;x;
HAL_ADJ;Shammari;x;
##### HTY #####;
HTY_absolute_monarchy;Hatay Beyligi;x;
HTY_prussian_constitutionalism;Hatay Beyligi;x;
HTY_hms_government;Hatay Beyligi;x;
HTY_democracy;Hatay Devleti;x;
HTY_proletarian_dictatorship;Hatay Halk Cumhuriyeti;x;
HTY_presidential_dictatorship;Hatay Devleti;x;
HTY_bourgeois_dictatorship;Hatay Devleti;x;
HTY_fascist_dictatorship;Hatay Türk Devleti;x;
HTY_colonial_company;Hatay Protectorate;x;
HTY_dominion;Hatay Protectorate;x;
HTY_ADJ;Hatay;x;
##### JOR #####;
JOR_absolute_monarchy;'Imart Shrq Al'urdun;x;
JOR_prussian_constitutionalism;Al-Mamlakah al-’Urdunniyyah Al-Hashimiyyah;x;
JOR_hms_governmentAl-Mamlakah al-’Urdunniyyah Al-Hashimiyyah;;x;
JOR_democracy;Aljumhuriat Al'urduniyat Alshshamia;x;
JOR_proletarian_dictatorship;Aleummal Alshuyueiuwn Jumhuriat Shrq Al'urdun;x;
JOR_presidential_dictatorship;Aljumhuriat Al'urduniyat Alshshamia;x;
JOR_bourgeois_dictatorship;Aljumhuriat Al'urduniyat Alshshamia;x;
JOR_fascist_dictatorship;Aljumhuriat Al'urduniya;x;
JOR_colonial_company;The Transjordan Mandate;x;
JOR_dominion;The Transjordan Mandate;x;
JOR_ADJ;Jordanian;x;
##### KDS #####;
KDS_absolute_monarchy;Keyaniya Kurdistanê;x;
KDS_prussian_constitutionalism;Keyaniya Kurdistanê;x;
KDS_hms_government;Keyaniya Kurdistanê;x;
KDS_democracy;Komara Kurdistanê;x;
KDS_proletarian_dictatorship;Komara Sosyalîst a Kurdistanê;x;
KDS_presidential_dictatorship;Komara Kurdistanê;x;
KDS_bourgeois_dictatorship;Komara Kurdistanê;x;
KDS_fascist_dictatorship;Komara Kurdistanê;x;
KDS_colonial_company;Kurdistan;x;
KDS_dominion;Kurdistan;x;
KDS_ADJ;Kurdish;x;
##### KWT #####;
KWT_absolute_monarchy;Mashikhat Alkuayt;x;
KWT_prussian_constitutionalism;Mashikhat Alkuayt;x;
KWT_hms_government;Mashikhat Alkuayt;x;
KWT_democracy;Dawlat al-Kuwayt;x;
KWT_proletarian_dictatorship;Kwmunat Alkuayt;x;
KWT_presidential_dictatorship;Jumhuriat Alkuayt Alhura;x;
KWT_bourgeois_dictatorship;Jumhuriat Alkuayt Alhura;x;
KWT_fascist_dictatorship;Jumhuriat Alkuayt Alhura;x;
KWT_colonial_company;Mashikhat Alkuayt;x;
KWT_dominion;Mashikhat Alkuayt;x;
KWT_ADJ;Kuwaiti;x;
##### KYR #####;
KYR_absolute_monarchy;Kirgiz Kagandigi;x;
KYR_prussian_constitutionalism;Kirgiz Kagandigi;x;
KYR_hms_government;Kirgiz Kagandigi;x;
KYR_democracy;Kirgiz Respublikasi;x;
KYR_proletarian_dictatorship;Qirgiz Sovettik Socialisttik Respublikasi;x;
KYR_presidential_dictatorship;Kirgiz Respublikasi;x;
KYR_bourgeois_dictatorship;Kirgiz Respublikasi;x;
KYR_fascist_dictatorship;Erkin Kirgizstan;x;
KYR_colonial_company;Kara-Kirghiz Oblast;x;
KYR_dominion;Kara-Kirghiz Oblast;x;
KYR_ADJ;Kirghiz;x;
##### LBN #####;
LBN_absolute_monarchy;Mamlakat Lubnan;x;
LBN_prussian_constitutionalism;Mamlakat Lubnan;x;
LBN_hms_government;Mamlakat Lubnan;x;
LBN_democracy;al-Jumhuriyah al-Lubnaniyah;x;
LBN_proletarian_dictatorship;Dawlat Lubnan Alshuyueiat Aleamalia;x;
LBN_presidential_dictatorship;al-Jumhuriyah al-Lubnaniyah;x;
LBN_bourgeois_dictatorship;al-Jumhuriyah al-Lubnaniyah;x;
LBN_fascist_dictatorship;Aldawlat Almarunia;x;
LBN_colonial_company;Mandatory Lebanon;x;
LBN_dominion;Mandatory Lebanon;x;
LBN_ADJ;Lebanese;x;
##### NYE #####;
NYE_absolute_monarchy;al-Mamlakah al-Mutawakkiliyah al-Yamaniyah;x;
NYE_prussian_constitutionalism;al-Mamlakah al-Mutawakkiliyah al-Yamaniyah;x;
NYE_hms_government;al-Mamlakah al-Mutawakkiliyah al-Yamaniyah;x;
NYE_democracy;al-Jumhuriyah al-‘Arabiyah al-Yamaniyah;x;
NYE_proletarian_dictatorship;Jumhuriat al-Yaman al-Shamaliat al-Shuyueia;x;
NYE_presidential_dictatorship;al-Jumhuriyah al-‘Arabiyah al-Yamaniyah;x;
NYE_bourgeois_dictatorship;al-Jumhuriyah al-‘Arabiyah al-Yamaniyah;x;
NYE_fascist_dictatorship;al-Jumhuriyah al-‘Arabiyah al-Yamaniyah;x;
NYE_colonial_company;North Yemen;x;
NYE_dominion;North Yemen;x;
NYE_ADJ;North Yemeni;x;
##### PLS #####;
PLS_absolute_monarchy;Mamlakat Filastin;x;
PLS_prussian_constitutionalism;Mamlakat Filastin;x;
PLS_hms_government;Mamlakat Filastin;x;
PLS_democracy;Dawlat Filastin;x;
PLS_proletarian_dictatorship;Dawlat Filastin Alshaebiat Alaishtirakia;x;
PLS_presidential_dictatorship;Dawlat Filastin;x;
PLS_bourgeois_dictatorship;Dawlat Filastin;x;
PLS_fascist_dictatorship;Dawlat Filastin ABKlearabia;x;
PLS_colonial_company;Mandatory Palestine;x;
PLS_dominion;Mandatory Palestine;x;
PLS_ADJ;Palestinian;x;
##### PNT #####;
PNT_absolute_monarchy;Vasíleio tis Anatolías;x;
PNT_prussian_constitutionalism;Vasíleio tis Anatolías;x;
PNT_hms_government;Vasíleio tis Anatolías;x;
PNT_democracy;Omospondiakí Dimokratía tou Póntou-Anatolías;x;
PNT_proletarian_dictatorship;I Sosialistikí Dimokratía tis Anatolías;x;
PNT_presidential_dictatorship;I Dimokratía tis Anatolías;x;
PNT_bourgeois_dictatorship;I Dimokratía tis Anatolías;x;
PNT_fascist_dictatorship;I Ellinikí Politeía tou Póntou;x;
PNT_colonial_company;Pontus;x;
PNT_dominion;Pontus;x;
PNT_ADJ;Anatolian;x;
##### SYR #####;
SYR_absolute_monarchy;al-Mamlakah al-‘Arabiyah as-Suriyah;x;
SYR_prussian_constitutionalism;al-Mamlakah al-‘Arabiyah as-Suriyah;x;
SYR_hms_government;al-Mamlakah al-‘Arabiyah as-Suriyah;x;
SYR_democracy;al-Jumhuriat al-Earabiat al-Suwria;x;
SYR_proletarian_dictatorship;Jumhuriat Suria al-Shuyueia;x;
SYR_presidential_dictatorship;al-Jumhuriat al-Earabiat al-Suwria;x;
SYR_bourgeois_dictatorship;al-Jumhuriat al-Earabiat al-Suwria;x;
SYR_fascist_dictatorship;al-Dawlat al-Suwria;x;
SYR_colonial_company;Mandatory Syria;x;
SYR_dominion;Mandatory Syria;x;
SYR_ADJ;Syrian;x;
##### TAJ #####;
TAJ_absolute_monarchy;Xonijati Toçik;x;
TAJ_prussian_constitutionalism;Xonijati Toçik;x;
TAJ_hms_government;Xonijati Toçik;x;
TAJ_democracy;Jumhurii Tojikiston;x;
TAJ_proletarian_dictatorship;Respublikai Sovetiji Sotsialistiji Toçikiston;x;
TAJ_presidential_dictatorship;Jumhurii Tojikiston;x;
TAJ_bourgeois_dictatorship;Jumhurii Tojikiston;x;
TAJ_fascist_dictatorship;Jumhurii Tojikiston;x;
TAJ_colonial_company;Tajik Governorate;x;
TAJ_dominion;Tajik Governorate;x;
TAJ_ADJ;Tajik;x;
##### TCA #####;
TCA_absolute_monarchy;Korolevstvo Kavkaza;x;
TCA_prussian_constitutionalism;Korolevstvo Kavkaza;x;
TCA_hms_government;Korolevstvo Kavkaza;x;
TCA_democracy;Zakavkazskaya Demokraticheskaya Federativnaya Respublika;x;
TCA_proletarian_dictatorship;Zakavkazskaya Sotsialisticheskaya Federativnaya Sovetskaya Respublika;x;
TCA_presidential_dictatorship;Kavkazskaya Federatsiya;x;
TCA_bourgeois_dictatorship;Kavkazskaya Konfederatsiya;x;
TCA_fascist_dictatorship;Gosudarstvo Bol'shogo Kavkaza;x;
TCA_colonial_company;Kavkaz Namestnik;x;
TCA_dominion;Kavkaz Namestnik;x;
TCA_ADJ;Transcaucasian;x;
##### TKM #####;
TKM_absolute_monarchy;Türkmen Hanlygy;x;
TKM_prussian_constitutionalism;Türkmen Hanlygy;x;
TKM_hms_government;Türkmen Hanlygy;x;
TKM_democracy;Türkmenistan Demokratik Respublikasy;x;
TKM_proletarian_dictatorship;Türkmen Sowet Sosialistik Respublikasy;x;
TKM_presidential_dictatorship;Türkmenistan Respublikasy;x;
TKM_bourgeois_dictatorship;Türkmenistan Respublikasy;x;
TKM_fascist_dictatorship;Türkmen Döwleti;x;
TKM_colonial_company;Turkmen Governorate;x;
TKM_dominion;Turkmen Governorate;x;
TKM_ADJ;Turkmen;x;
##### TKS #####;
TKS_absolute_monarchy;Türk Kaganligi;x;
TKS_prussian_constitutionalism;Türk Kaganligi;x;
TKS_hms_government;Türk Kaganligi;x;
TKS_democracy;Türkistan Cumhuriyeti;x;
TKS_proletarian_dictatorship;Türk Sosyalist Devleti;x;
TKS_presidential_dictatorship;Türk Federasyonu;x;
TKS_bourgeois_dictatorship;Türk Konfederasyonu;x;
TKS_fascist_dictatorship;Türk Devleti;x;
TKS_colonial_company;Turkestan Governorate;x;
TKS_dominion;Turkestan Governorate;x;
TKS_ADJ;Turkic;x;
##### UYG #####;
UYG_absolute_monarchy;Kasgarya Emirligi;x;
UYG_prussian_constitutionalism;Kasgarya Emirligi;x;
UYG_hms_government;Kasgarya Emirligi;x;
UYG_democracy;Uyguristan Cumhuriyeti;x;
UYG_proletarian_dictatorship;Halk Sosyalist Cumhuriyeti Uyguristan;x;
UYG_presidential_dictatorship;Uyguristan Cumhuriyeti;x;
UYG_bourgeois_dictatorship;Uyguristan Cumhuriyeti;x;
UYG_fascist_dictatorship;Özgür Uyguristan Cumhuriyeti;x;
UYG_colonial_company;Uyghurstan;x;
UYG_dominion;Uyghurstan;x;
UYG_ADJ;Uyghur;x;
##### UZB #####;
UZB_absolute_monarchy;O'zbek Xonligi;x;
UZB_prussian_constitutionalism;O'zbek Xonligi;x;
UZB_hms_government;O'zbek Xonligi;x;
UZB_democracy;O'zbekiston Respublikasi;x;
UZB_proletarian_dictatorship;O‘zbekiston Sovet Sotsialistik Respublikasi;x;
UZB_presidential_dictatorship;O'zbekiston Respublikasi;x;
UZB_bourgeois_dictatorship;O'zbekiston Respublikasi;x;
UZB_fascist_dictatorship;O'zbekiston Davlati;x;
UZB_colonial_company;Uzbek Governorate;x;
UZB_dominion;Uzbek Governorate;x;
UZB_ADJ;Uzbek;x;
##### ASM #####;
ASM_absolute_monarchy;Asam Raajy;x;
ASM_prussian_constitutionalism;Asam Raajy;x;
ASM_hms_government;Asam Raajy;x;
ASM_democracy;Asam Ganaraajy;x;
ASM_proletarian_dictatorship;Asam Ka Samaajavaadee Ganaraajy;x;
ASM_presidential_dictatorship;Asam Ganaraajy;x;
ASM_bourgeois_dictatorship;Asam Ganaraajy;x;
ASM_fascist_dictatorship;Avibhaajit Asam;x;
ASM_colonial_company;Assam State;x;
ASM_dominion;Assam State;x;
ASM_ADJ;Assamese;x;
##### BIH #####;
BIH_absolute_monarchy;Asam Bihar;x;
BIH_prussian_constitutionalism;Asam Bihar;x;
BIH_hms_government;Asam Bihar;x;
BIH_democracy;Bihar Ganaraajy;x;
BIH_proletarian_dictatorship;Bihar Ka Samaajavaadee Ganaraajy;x;
BIH_presidential_dictatorship;Bihar Ganaraajy;x;
BIH_bourgeois_dictatorship;Bihar Ganaraajy;x;
BIH_fascist_dictatorship;Avibhaajit Bihari;x;
BIH_colonial_company;Bihar State;x;
BIH_dominion;Bihar State;x;
BIH_ADJ;Bihari;x;
##### BLC #####;
BLC_absolute_monarchy;Asam Baluchistan;x;
BLC_prussian_constitutionalism;Asam Baluchistan;x;
BLC_hms_government;Asam Baluchistan;x;
BLC_democracy;Baluchistan Ganaraajy;x;
BLC_proletarian_dictatorship;Baluchistan Ka Samaajavaadee Ganaraajy;x;
BLC_presidential_dictatorship;Baluchistan Ganaraajy;x;
BLC_bourgeois_dictatorship;Baluchistan Ganaraajy;x;
BLC_fascist_dictatorship;Baluchistan Ganaraajy;x;
BLC_colonial_company;The Baluchistan Agency;x;
BLC_dominion;The Baluchistan Agency;x;
BLC_ADJ;Baluch;x;
##### BNG #####;
BNG_absolute_monarchy;Banlara Sulatani;x;
BNG_prussian_constitutionalism;Banlara Sulatani;x;
BNG_hms_government;Banlara Sulatani;x;
BNG_democracy;Gônoprojatontri Bangladesh;x;
BNG_proletarian_dictatorship;Kami'unisya Prajatantra Banga;x;
BNG_presidential_dictatorship;Gônoprojatontri Bangladesh;x;
BNG_bourgeois_dictatorship;Gônoprojatontri Bangladesh;x;
BNG_fascist_dictatorship;Bengala Steta;x;
BNG_colonial_company;The Bengal Protectorate;x;
BNG_dominion;The Bengal Protectorate;x;
BNG_ADJ;Bengali;x;
##### DRA #####;
DRA_absolute_monarchy;Dravida Nadu;x;
DRA_prussian_constitutionalism;Dravida Nadu;x;
DRA_hms_government;Dravida Nadu;x;
DRA_democracy;Dakkan Sangh;x;
DRA_proletarian_dictatorship;Da Dekkan Peepuls Ripablik;x;
DRA_presidential_dictatorship;Dakkan Sangh;x;
DRA_bourgeois_dictatorship;Dakkan Sangh;x;
DRA_fascist_dictatorship;Dakshinapatha Nadu;x;
DRA_colonial_company;The Deccan Presidency;x;
DRA_dominion;The Deccan Presidency;x;
DRA_ADJ;Dravidian;x;
DRA_democracy_ADJ;Deccan;x;
DRA_proletarian_dictatorship_ADJ;Deccan;x;
DRA_presidential_dictatorship_ADJ;Deccan;x;
DRA_bourgeois_dictatorship_ADJ;Deccan;x;
DRA_colonial_company_ADJ;Deccan;x;
DRA_dominion_ADJ;Deccan;x;
##### KRN #####;
KRN_absolute_monarchy;Karnaatak Saamraajy;x;
KRN_prussian_constitutionalismKarnaatak Saamraajy;;x;
KRN_hms_government;Karnaatak Saamraajy;x;
KRN_democracy;Tamilanaadu Ganaraajy;x;
KRN_proletarian_dictatorship;Phree Ripablik oph Tamilanaadu;x;
KRN_presidential_dictatorship;Tamilanaadu Ganaraajy;x;
KRN_bourgeois_dictatorship;Tamilanaadu Ganaraajy;x;
KRN_fascist_dictatorship;Gretar Tamil Raajy;x;
KRN_colonial_company;Karnatak State;x;
KRN_dominion;Karnatak;x;
KRN_ADJ;Tamil;x;
KRN_absolute_monarchy_ADJ;Karnatak;x;
KRN_prussian_constitutionalism_ADJ;Karnatak;x;
KRN_hms_government_ADJ;Karnatak;x;
KRN_colonial_company_ADJ;Karnatak;x;
KRN_dominion_ADJ;Karnatak;x;
##### MAH #####;
MAH_absolute_monarchy;Mahaaraashtr Raajy;x;
MAH_prussian_constitutionalism;Mahaaraashtr Raajy;x;
MAH_hms_government;Mahaaraashtr Raajy;x;
MAH_democracy;Bhaarateey Ganaraajy Mahaaraashtr;x;
MAH_proletarian_dictatorship;Maraatha Kamyunist Ripablik;x;
MAH_presidential_dictatorship;Bhaarateey Ganaraajy Mahaaraashtr;x;
MAH_bourgeois_dictatorship;Bhaarateey Ganaraajy Mahaaraashtr;x;
MAH_fascist_dictatorship;Maraatha Saamraajy;x;
MAH_colonial_company;Maharashtra State;x;
MAH_dominion;Maharashtra State;x;
MAH_ADJ;Maharashtran;x;
##### RAJ #####;
RAJ_absolute_monarchy;Raajapoot Parisangh;x;
RAJ_prussian_constitutionalism;Raajapoot Parisangh;x;
RAJ_hms_government;Raajapoot Parisangh;x;
RAJ_democracy;Phree Ripablik oph Raajasthaan;x;
RAJ_proletarian_dictatorship;Phree Soshalist Varkars Ripablik oph Raajasthaan;x;
RAJ_presidential_dictatorship;Phree Ripablik oph Raajasthaan;x;
RAJ_bourgeois_dictatorship;Phree Ripablik oph Raajasthaan;x;
RAJ_fascist_dictatorship;Phree Ripablik oph Raajasthaan;x;
RAJ_colonial_company;The Rajputana Agency;x;
RAJ_dominion;The Rajputana Agency;x;
RAJ_ADJ;Rajasthani;x;
RAJ_absolute_monarchy_ADJ;Rajput;x;
RAJ_prussian_constitutionalism_ADJ;Rajput;x;
RAJ_hms_government_ADJ;Rajput;x;
RAJ_colonial_company_ADJ;Rajput;x;
RAJ_dominion_ADJ;Rajput;x;
##### SRI #####;
SRI_absolute_monarchy;Mahanuwara Rajadhaniya;x;
SRI_prussian_constitutionalism;Mahanuwara Rajadhaniya;x;
SRI_hms_government;Mahanuwara Rajadhaniya;x;
SRI_democracy;Sri Lanka Prajatantrika Samajavadi Janarajaya;x;
SRI_proletarian_dictatorship;Sri Lanka Samajavadi Rajyaya;x;
SRI_presidential_dictatorship;Sri Lanka Prajatantrika Samajavadi Janarajaya;x;
SRI_bourgeois_dictatorship;Sri Lanka Prajatantrika Samajavadi Janarajaya;x;
SRI_fascist_dictatorship;Sri Lanka Prantaya;x;
SRI_colonial_company;Ceylon;x;
SRI_dominion;Ceylon;x;
SRI_ADJ;Sri Lankan;x;
SRI_colonial_company_ADJ;Ceylonian;x;
SRI_dominion_ADJ;Ceylonian;x;
##### INO #####;
INO_absolute_monarchy;Kekaisaran Insulindian;x;
INO_prussian_constitutionalism;Kekaisaran Insulindian;x;
INO_hms_government;Kekaisaran Insulindian;x;
INO_democracy;Republik Indonesia;x;
INO_proletarian_dictatorship;Republik Demokratik Federal Sosialis Kepulauan Indonesia;x;
INO_presidential_dictatorship;Republik Indonesia Serikat;x;
INO_bourgeois_dictatorship;Republik Indonesia Serikat;x;
INO_fascist_dictatorship;Negara Bagian Hindia Raya;x;
INO_colonial_company;Protektorat Hindia Timur;x;
INO_dominion;Protektorat Hindia Timur;x;
INO_ADJ;Indonesian;x;
INO_absolute_monarchy_ADJ;Insulindian;x;
INO_prussian_constitutionalism_ADJ;Insulindian;x;
INO_hms_government_ADJ;Insulindian;x;
##### KMT #####;
KMT_absolute_monarchy;Zhonghuá Dìguó;x,
KMT_prussian_constitutionalism;Zhonghuá Dìguó;x,
KMT_hms_government;Zhonghuá Dìguó;x,
KMT_democracy;Zhonghuá Mínguó;x,
KMT_proletarian_dictatorship;Zhonghuá Suwéi'ai Gònghéguó;x,
KMT_presidential_dictatorship;Zhonghuá Mínguó;x,
KMT_bourgeois_dictatorship;Zhonghuá Liánbangguó;x,
KMT_fascist_dictatorship;Dà Zhonghuá Mínguó;x,
KMT_colonial_company;China;x,
KMT_dominion;China;x,
KMT_ADJ;Chinese;x,
##### ARA #####;
ARA_absolute_monarchy;Almamlakat Alearabia;x;
ARA_prussian_constitutionalism;Almamlakat Alearabia;x;
ARA_hms_government;Almamlakat Alearabia;x;
ARA_democracyal;Jumhuriat Alearabiat Alhura;x;
ARA_proletarian_dictatorship;Aldawlat Alearabiat Alaishtirakia;x;
ARA_presidential_dictatorship;Jumhuriat Alearabiat Alhura;x;
ARA_bourgeois_dictatorship;Jumhuriat Alearabiat Alhura;x;
ARA_fascist_dictatorship;Dawlat Alearabiat al'Iislamia;x;
ARA_colonial_company;Mahmiat al-Jazirat al-Earabia;x;
ARA_dominion;Mahmiat al-Jazirat al-Earabia;x;
ARA_ADJ;Arabian;x;
##### BYE #####;
BYE_absolute_monarchy;Karalieustva Bielarus;x;
BYE_prussian_constitutionalism;Karalieustva Bielarus;x;
BYE_hms_government;Karalieustva Bielarus;x;
BYE_democracy;Respublika Bielarus;x;
BYE_proletarian_dictatorship;Bielaruskaja Savieckaja Sacyjalistycnaja Respublika;x;
BYE_presidential_dictatorship;Respublika Bielarus;x;
BYE_bourgeois_dictatorship;Bielaruskaja Narodnaja Respublika;x;
BYE_fascist_dictatorship;Bielaruskaja Nacyjanalnaja Respublika;x;
BYE_colonial_company;Pratektarat Bielarusi;x;
BYE_dominion;Pratektarat Bielarusi;x;
BYE_ADJ;Byelorussian;x;
BYE_democracy_ADJ;Belarusian;x;
##### PLC #####;
PLC_absolute_monarchy;Rzeczpospolita Obojga Narodów;x;
PLC_prussian_constitutionalism;Rzeczpospolita Obojga Narodów;x;
PLC_hms_government;Rzeczpospolita Obojga Narodów;x;
PLC_democracy;Rzeczpospolita Obojga Narodów;x;
PLC_proletarian_dictatorship;Rzeczpospolita Ludowa Obojga Narodów;x;
PLC_presidential_dictatorship;Rzeczpospolita Polskie i Litewskie;x;
PLC_bourgeois_dictatorship;Rzeczpospolita Polskie i Litewskie;x;
PLC_fascist_dictatorship;Panstwo Polskie i Litewskie;x;
PLC_colonial_company;Poland-Lithuania;x;
PLC_dominion;Poland-Lithuania;x;
PLC_ADJ;Polish-Lithuanian;x;
##### UBD #####;
UBD_absolute_monarchy;Vereinigtes Baltisches Herzogtum;x;
UBD_prussian_constitutionalism;Vereinigtes Baltisches Herzogtum;x;
UBD_hms_government;Vereinigtes Baltisches Herzogtum;x;
UBD_democracy;Die Baltische Union;x;
UBD_proletarian_dictatorship;Die Volksrepublik der Baltischen Staaten;x;
UBD_presidential_dictatorship;Die Baltische Union;x;
UBD_bourgeois_dictatorship;Die Baltische Union;x;
UBD_fascist_dictatorship;Der Baltische Staat;x;
UBD_colonial_company;Das Baltische Gouvernorat;x;
UBD_dominon;Das Baltische Gouvernorat;x;
UBD_ADJ;Baltic;x;
##### DEN #####;
DEN_absolute_monarchy;Kongeriget Danmark;x;
DEN_prussian_constitutionalism;Kongeriget Danmark;x;
DEN_hms_government;Kongeriget Danmark;x;
DEN_democracy;Den Demokratiske Republik Danmark;x;
DEN_proletarian_dictatorship;Den Danske Kommunistiske Republik;x;
DEN_presidential_dictatorship;Den Demokratiske Republik Danmark;x;
DEN_bourgeois_dictatorship;Den Demokratiske Republik Danmark;x;
DEN_fascist_dictatorship;Det Danske Råd;x;
DEN_colonial_company;Det Danske Protektorat;x;
DEN_dominion;Det Danske Protektorat;x;
DEN_ADJ;Danish;x;
##### FIN #####;
FIN_absolute_monarchy;Suomen Kuningaskunta;x;
FIN_prussian_constitutionalism;Suomen Kuningaskunta;x;
FIN_hms_government;Suomen Kuningaskunta;x;
FIN_democracy;Suomen Tasavalta;x;
FIN_proletarian_dictatorship;Suomen Sosialistinen Työväentasavalta;x;
FIN_presidential_dictatorship;Suomen Tasavalta;x;
FIN_bourgeois_dictatorship;Suomen Tasavalta;x;
FIN_fascist_dictatorship;Suomen Tasavalta;x;
FIN_colonial_company;Suomen Suurherttuakunta;x;
FIN_dominion;Suomen Suurherttuakunta;x;
FIN_ADJ;Finnish;x;
##### NOR #####;
NOR_absolute_monarchy;Kongeriket Norge;x;
NOR_prussian_constitutionalism;Kongeriket Norge;x;
NOR_hms_government;Kongeriket Norge;x;
NOR_democracy;Republikken Norge;x;
NOR_proletarian_dictatorship;Sosialistiske Republikken Norge;x;
NOR_presidential_dictatorship;Republikken Norge;x;
NOR_bourgeois_dictatorship;Republikken Norge;x;
NOR_fascist_dictatorship;Den Nasjonale Regjeringen i Norge;x;
NOR_colonial_company;Protektoratet i Norge;x;
NOR_dominion;Kongeriket Norge;x;
