##### NZF #####;
CEQ_fascist_dictatorship;The Equatorial Republic;x;
CEQ_colonial_company;The Equatorial Dominion;x;
CEQ_dominion;The Equatorial Dominion;x;
CEQ_ADJ;Equatorial;x;
##### ENT #####;
ENT_absolute_monarchy;The Entrerriano Empire;x;
ENT_prussian_constitutionalism;The Entrerriano Empire;x;
ENT_hms_government;Entrerriana;x;
ENT_democracy;Entre Rios;x;
ENT_proletarian_dictatorship;The Entrerriano C.R.;x;
ENT_presidential_dictatorship;The State of Entre Rios;x;
ENT_bourgeois_dictatorship;The State of Entre Rios;x;
ENT_fascist_dictatorship;The Entrerriano Republic;x;
ENT_colonial_company;Entre Rios;x;
ENT_dominion;Entre Rios;x;
ENT_ADJ;Entrerriano;x;
##### GCO #####;
GCO_absolute_monarchy;Imperio de Colombia;x;
GCO_prussian_constitutionalism;Imperio de Colombia;x;
GCO_hms_government;Imperio de Colombia;x;
GCO_democracy;Gran Colombia;x;
GCO_proletarian_dictatorship;Gran Unión Colombiana;x;
GCO_presidential_dictatorship;República de Gran Colombia;x;
GCO_bourgeois_dictatorship;República de Gran Colombia;x;
GCO_fascist_dictatorship;Gran Estado Colombiano;x;
GCO_colonial_company;Colombia;x;
GCO_dominion;Colombia;x;
GCO_ADJ;Colombian;x;
##### GUY #####;
GUY_absolute_monarchy;The Empire of Guyana;x;
GUY_prussian_constitutionalism;The Empire of Guyana;x;
GUY_hms_government;Guyana;x;
GUY_democracy;Guyana;x;
GUY_proletarian_dictatorship;C.R. Guyana;x;
GUY_presidential_dictatorship;The Federation of Guyana;x;
GUY_bourgeois_dictatorship;The Guyanese Confederation;x;
GUY_fascist_dictatorship;The Guyanese State;x;
GUY_colonial_company;Guyana;x;
GUY_dominion;Guyana;x;
GUY_ADJ;Guyanese;x;
##### LOS #####;
LOS_absolute_monarchy;The Kingdom of Los Altos;x;
LOS_prussian_constitutionalism;The Kingdom of Los Altos;x;
LOS_hms_government;Los Altos;x;
LOS_democracy;Los Altos;x;
LOS_proletarian_dictatorship;C.R. Los Altos;x;
LOS_presidential_dictatorship;The State of Los Altos;x;
LOS_bourgeois_dictatorship;The Losaltan Republic;x;
LOS_fascist_dictatorship;The Losaltan State;x;
LOS_colonial_company;Los Altos;x;
LOS_dominion;Los Altos;x;
LOS_ADJ;Losaltan;x;
##### LPL #####;
LPL_absolute_monarchy;Imperio Rioplatense;x;
LPL_prussian_constitutionalism;Imperio Rioplatense;x;
LPL_hms_government;Imperio Rioplatense;x;
LPL_democracy;Provincias Unidas;x;
LPL_proletarian_dictatorship;Comités Unidos;x;
LPL_presidential_dictatorship;Provincias Unidas;x;
LPL_bourgeois_dictatorship;Provincias Unidas;x;
LPL_fascist_dictatorship;Estado Rioplatense;x;
LPL_colonial_company;La Plata;x;
LPL_dominion;La Plata;x;
LPL_ADJ;Platense;x;
##### PBC #####;
PBC_absolute_monarchy;The Andean Empire;x;
PBC_prussian_constitutionalism;The Andean Empire;x;
PBC_hms_government;The Andean Confederation;x;
PBC_democracy;The Andine Republic;x;
PBC_proletarian_dictatorship;The Andine S.F.C.R.;x;
PBC_presidential_dictatorship;The Peru-Bolivian Confederation;x;
PBC_bourgeois_dictatorship;The Peru-Bolivian Confederation;x;
PBC_fascist_dictatorship;The Neo-Incan State;x;
PBC_colonial_company;Peru-Bolivia;x;
PBC_dominion;Peru-Bolivia;x;
PBC_ADJ;Andine;x;
PBC_presidential_dictatorship_ADJ;Peru-Bolivian;x;
PBC_bourgeois_dictatorship_ADJ;Peru-Bolivian;x;
PBC_fascist_dictatorship_ADJ;Neo-Incan;x;
PBC_colonial_company_ADJ;Peru-Bolivian;x;
PBC_dominion_ADJ;Peru-Bolivian;x;
##### PTG #####;
PTG_absolute_monarchy;The Patagonian State;x;
PTG_prussian_constitutionalism;The Patagonian State;x;
PTG_hms_government;Patagonia;x;
PTG_democracy;Patagonia;x;
PTG_proletarian_dictatorship;P.R. Patagonia;x;
PTG_presidential_dictatorship;The Republic of Patagonia;x;
PTG_bourgeois_dictatorship;The Republic of Patagonia;x;
PTG_fascist_dictatorship;The Patagonian Nation;x;
PTG_colonial_company;Patagonia;x;
PTG_dominion;Patagonia;x;
PTG_ADJ;Patagonian;x;
##### RGR #####;
RGR_absolute_monarchy;The Rio Grande Empire;x;
RGR_prussian_constitutionalism;The Rio Grande Empire;x;
RGR_hms_government;Rio Grande;x;
RGR_democracy;Rio Grande;x;
RGR_proletarian_dictatorship;The Rio Grande Soviet;x;
RGR_presidential_dictatorship;The Republic of the Rio Grande;x;
RGR_bourgeois_dictatorship;The Republic of the Rio Grande;x;
RGR_fascist_dictatorship;The Republic of the Rio Grande;x;
RGR_colonial_company;Rio Grande;x;
RGR_dominion;The Dominion of Rio Grande;x;
RGR_ADJ;Riograndese;x;
##### RGS #####;
RGS_absolute_monarchy;The Riograndense Empire;x;
RGS_prussian_constitutionalism;The Riograndense Empire;x;
RGS_hms_government;The Riograndense Empire;x;
RGS_democracy;Rio Grande do Sul;x;
RGS_proletarian_dictatorship;Conselhos Riograndenses;x;
RGS_presidential_dictatorship;The State of Rio Grande do Sul;x;
RGS_bourgeois_dictatorship;The State of Rio Grande do Sul;x;
RGS_fascist_dictatorship;Estado Riograndense;x;
RGS_colonial_company;Rio Grande do Sul;x;
RGS_dominion;Rio Grande do Sul;x;
RGS_ADJ;Riograndense;x;
##### SON #####;
SON_absolute_monarchy;The Sonoran State;x;
SON_prussian_constitutionalism;The Sonoran State;x;
SON_hms_government;Sonora;x;
SON_democracy;Sonora;x;
SON_proletarian_dictatorship;The Sonora Soviet;x;
SON_presidential_dictatorship;The Republic of Sonora;x;
SON_bourgeois_dictatorship;The Republic of Sonora;x;
SON_fascist_dictatorship;The Sonoran State;x;
SON_colonial_company;Sonora;x;
SON_dominion;Sonora;x;
SON_ADJ;Sonoran;x;
##### SPU #####;
##### YUC #####;
YUC_absolute_monarchy;The Maya Empire;x;
YUC_prussian_constitutionalism;The Maya Empire;x;
YUC_hms_government;The Maya Federation;x;
YUC_democracy;Yucatan;x;
YUC_proletarian_dictatorship;The Yucatan C.R.;x;
YUC_presidential_dictatorship;The Republic of Yucatan;x;
YUC_bourgeois_dictatorship;The Republic of Yucatan;x;
YUC_fascist_dictatorship;The Maya State;x;
YUC_colonial_company;Yucatan;x;
YUC_dominion;Yucatan;x;
YUC_ADJ;Yucatan;x;
YUC_absolute_monarchy_ADJ;Maya;x;
YUC_prussian_constitutionalism_ADJ;Maya;x;
YUC_hms_government_ADJ;Maya;x;
YUC_fascist_dictatorship_ADJ;Maya;x;
##### BLZ #####;
BLZ_absolute_monarchy;The Kingdom of Belize;x;
BLZ_prussian_constitutionalism;The Kingdom of Belize;x;
BLZ_hms_government;Belize;x;
BLZ_democracy;Belize;x;
BLZ_proletarian_dictatorship;P.R. Belize;x;
BLZ_presidential_dictatorship;The Republic of Belize;x;
BLZ_bourgeois_dictatorship;The Republic of Belize;x;
BLZ_fascist_dictatorship;The Belizean State;x;
BLZ_ADJ;Belizean;x;
##### DAK #####;
DAK_absolute_monarchy;The Dakota State;x;
DAK_prussian_constitutionalism;The Dakota State;x;
DAK_hms_government;Dakota;x;
DAK_democracy;Dakota;x;
DAK_proletarian_dictatorship;The Dakota Council;x;
DAK_presidential_dictatorship;The Dakota State;x;
DAK_bourgeois_dictatorship;The Dakota Republic;x;
DAK_fascist_dictatorship;The Dakota Nation;x;
DAK_colonial_company;Dakota Territory;x;
DAK_dominion;Dakota Territory;x;
DAK_ADJ;Dakota;x;
##### FSA #####;
FSA_absolute_monarchy;The Free Columbian Empire;x;
FSA_prussian_constitutionalism;The Free Columbian Empire;x;
FSA_hms_government;Free Columbia;x;
FSA_democracy;The Free States of America;x;
FSA_proletarian_dictatorship;The Free Soviets of America;x;
FSA_presidential_dictatorship;The Free States of America;x;
FSA_bourgeois_dictatorship;The Free States of America;x;
FSA_fascist_dictatorship;The Republic of America;x;
FSA_colonial_company;The Free States;x;
FSA_dominion;The Free States;x;
FSA_ADJ;FSA;x;
##### GRN #####;
GRN_absolute_monarchy;Greenland;x;
GRN_prussian_constitutionalism;Greenland;x;
GRN_hms_government;Greenland;x;
GRN_democracy;Greenland;x;
GRN_proletarian_dictatorship;C.R. Greenland;x;
GRN_presidential_dictatorship;Greenland;x;
GRN_bourgeois_dictatorship;Greenland;x;
GRN_fascist_dictatorship;Kalaallit Nunaat;x;
GRN_colonial_company;Greenland;x;
GRN_dominion;Greenland;x;
GRN_ADJ;Greenlander;x;
##### JAM #####;
JAM_absolute_monarchy;The Kingdom of Jamaica;x;
JAM_prussian_constitutionalism;The Kingdom of Jamaica;x;
JAM_hms_government;Jamaica;x;
JAM_democracy;Jamaica;x;
JAM_proletarian_dictatorship;S.R. Jamaica;x;
JAM_presidential_dictatorship;Jamaica;x;
JAM_bourgeois_dictatorship;Jamaica;x;
JAM_fascist_dictatorship;The Jamaican State;x;
JAM_colonial_company;The Colony of Jamaica;x;
JAM_dominion;The Dominion of Jamaica;x;
JAM_ADJ;Jamaican;x;
##### LSK #####;
LSK_absolute_monarchy;The Alaskan Empire;x;
LSK_prussian_constitutionalism;The Alaskan Empire;x;
LSK_hms_government;Alaska;x;
LSK_democracy;Alaska;x;
LSK_proletarian_dictatorship;The Alaska Soviet;x;
LSK_presidential_dictatorship;The Republic of Alaska;x;
LSK_bourgeois_dictatorship;The Republic of Alaska;x;
LSK_fascist_dictatorship;The Alaskan State;x;
LSK_colonial_company;Alyaska;x;
LSK_dominion;Alyaska;x;
LSK_ADJ;Alaskan;x;
##### MRU #####;
MRU_absolute_monarchy;The Maritime Empire;x;
MRU_prussian_constitutionalism;The Maritime Federation;x;
MRU_hms_government;The Maritime Federation;x;
MRU_democracy;The Maritime Union;x;
MRU_proletarian_dictatorship;The Maritime C.R.;x;
MRU_presidential_dictatorship;The Maritime Union;x;
MRU_bourgeois_dictatorship;The Maritime Republic;x;
MRU_fascist_dictatorship;The Maritime Republic;x;
MRU_colonial_company;The Maritime Colonies;x;
MRU_dominion;The Maritime Dominion;x;
MRU_ADJ;Maritime;x;
##### PRI #####;
PRI_absolute_monarchy;The State of Puerto Rico;x;
PRI_prussian_constitutionalism;The State of Puerto Rico;x;
PRI_hms_government;Puerto Rico;x;
PRI_democracy;Puerto Rico;x;
PRI_proletarian_dictatorship;The S.R. Puerto Rico;x;
PRI_presidential_dictatorship;The Puerto Rican State;x;
PRI_bourgeois_dictatorship;The Republic of Puerto Rico;x;
PRI_fascist_dictatorship;The Puerto Rican State;x;
PRI_colonial_company;Puerto Rico;x;
PRI_dominion;Puerto Rico;x;
PRI_ADJ;Puerto Rican;x;
##### RPL #####;
RPL_absolute_monarchy;Ruperts Land;x;
RPL_prussian_constitutionalism;Ruperts Land;x;
RPL_hms_government;Ruperts Land;x;
RPL_democracy;Assiniboia;x;
RPL_proletarian_dictatorship;The Assiniboia Soviet;x;
RPL_presidential_dictatorship;The Assiniboian Republic;x;
RPL_bourgeois_dictatorship;The Assiniboian Republic;x;
RPL_fascist_dictatorship;The Assiniboian State;x;
RPL_colonial_company;The Hudsons Bay Company;x;
RPL_dominion;The Hudsons Bay Company;x;
RPL_ADJ;Assiniboian;x;
RPL_colonial_company_ADJ;British;x;
RPL_dominion_ADJ;British;x;
##### TTB #####;
TTB_absolute_monarchy;The Kingdom of Trinidad and Tobago;x;
TTB_prussian_constitutionalism;The Kingdom of Trinidad and Tobago;x;
TTB_hms_government;Trinidad and Tobago;x;
TTB_democracy;Trinidad and Tobago;x;
TTB_proletarian_dictatorship;The Commune of Trinidad and Tobago;x;
TTB_presidential_dictatorship;The Republic of Trinidad and Tobago;x;
TTB_bourgeois_dictatorship;The Republic of Trinidad and Tobago;x;
TTB_fascist_dictatorship;The Trinbagonian State;x;
TTB_colonial_company;Trinidad and Tobago;x;
TTB_dominion;Trinidad and Tobago;x;
TTB_ADJ;Trinbagonian;x;
##### UIL #####;
UIL_absolute_monarchy;The United Empire;x;
UIL_prussian_constitutionalism;The United Empire;x;
UIL_hms_government;The United Empire;x;
UIL_democracy;The New American Union;x;
UIL_proletarian_dictatorship;The World Workers Union;x;
UIL_presidential_dictatorship;The New American Union;x;
UIL_bourgeois_dictatorship;The New American Union;x;
UIL_fascist_dictatorship;The Union State;x;
UIL_colonial_company;Great Lakes;x;
UIL_dominion;Great Lakes;x;
UIL_ADJ;Union;x;
##### UNB #####;
UNB_absolute_monarchy;The Midwest States;x;
UNB_prussian_constitutionalism;The Midwest States;x;
UNB_hms_government;The Midwest States;x;
UNB_democracy;The Midwest Federation;x;
UNB_proletarian_dictatorship;The Midwest S.F.R.;x;
UNB_presidential_dictatorship;The Midwest Federation;x;
UNB_bourgeois_dictatorship;The Midwest Confederation;x;
UNB_fascist_dictatorship;The Midwest Republic;x;
UNB_colonial_company;Midwest;x;
UNB_dominion;Midwest;x;
UNB_ADJ;Midwestern;x;
##### UNM #####;
UNM_absolute_monarchy;The Southwest States;x;
UNM_prussian_constitutionalism;The Southwest States;x;
UNM_hms_government;The Southwest States;x;
UNM_democracy;The Southwest Union;x;
UNM_proletarian_dictatorship;The Southwest S.F.R.;x;
UNM_presidential_dictatorship;The Southwest States;x;
UNM_bourgeois_dictatorship;The Southwest Alliance;x;
UNM_fascist_dictatorship;The Southwest Republic;x;
UNM_colonial_company;Southwest;x;
UNM_dominion;Southwest;x;
UNM_ADJ;Southwestern;x;
##### UOR #####;
UOR_absolute_monarchy;The Cascadian Empire;x;
UOR_prussian_constitutionalism;The Cascadian Empire;x;
UOR_hms_government;Cascadia;x;
UOR_democracy;The Pacific States of America;x;
UOR_proletarian_dictatorship;The Cascadian Soviet;x;
UOR_presidential_dictatorship;The Pacific States of America;x;
UOR_bourgeois_dictatorship;The Pacific States of America;x;
UOR_fascist_dictatorship;The Pacific States of America;x;
UOR_colonial_company;The Cascades;x;
UOR_dominion;Cascades;x;
UOR_ADJ;Cascadian;x;
UOR_democracy_ADJ;Pacific;x;
UOR_presidential_dictatorship_ADJ;Pacific;x;
UOR_bourgeois_dictatorship_ADJ;Pacific;x;
UOR_fascist_dictatorship_ADJ;Pacific;x;
##### ALS #####;
ALS_absolute_monarchy;The Duchy of Alsace;x;
ALS_prussian_constitutionalism;The Duchy of Alsace;x;
ALS_hms_government;Alsace;x;
ALS_democracy;Alsace;x;
ALS_proletarian_dictatorship;The Alsace S.R.;x;
ALS_presidential_dictatorship;The Alsace Republic;x;
ALS_bourgeois_dictatorship;The Alsace Republic;x;
ALS_fascist_dictatorship;The Alsatian State;x;
ALS_colonial_company;Alsace;x;
ALS_dominion;Alsace;x;
ALS_ADJ;Alsatian;x;
##### ATR #####;
ATR_absolute_monarchy;The Kingdom of Asturias;x;
ATR_prussian_constitutionalism;The Kingdom of Asturias;x;
ATR_hms_government;Asturias;x;
ATR_democracy;Asturias;x;
ATR_proletarian_dictatorship;C.R. Asturias;x;
ATR_presidential_dictatorship;The Republic of Asturias;x;
ATR_bourgeois_dictatorship;The Republic of Asturias;x;
ATR_fascist_dictatorship;The Asturian State;x;
ATR_colonial_company;The Principality of Asturias;x;
ATR_dominion;The Principality of Asturias;x;
ATR_ADJ;Asturian;x;
##### BAN #####;
BAN_absolute_monarchy;The Principality of Banat;x;
BAN_prussian_constitutionalism;The Principality of Banat;x;
BAN_hms_government;Banat;x;
BAN_democracy;Banat;x;
BAN_proletarian_dictatorship;The Banat S.R.;x;
BAN_presidential_dictatorship;The Banat Republic;x;
BAN_bourgeois_dictatorship;The Banat Republic;x;
BAN_fascist_dictatorship;The State of Banat;x;
BAN_colonial_company;Freistaat Banat;x;
BAN_dominion;Freistaat Banat;x;
BAN_ADJ;Banatian;x;
##### BKV #####;
BKV_absolute_monarchy;The Duchy of Bukovina;x;
BKV_prussian_constitutionalism;The Duchy of Bukovina;x;
BKV_hms_government;Bukovina;x;
BKV_democracy;Bukovina;x;
BKV_proletarian_dictatorship;The Bukovinian S.S.R.;x;
BKV_presidential_dictatorship;The Republic of Bukovina;x;
BKV_bourgeois_dictatorship;The Republic of Bukovina;x;
BKV_fascist_dictatorship;The Bukovinian State;x;
BKV_colonial_company;The State of Bukovina;x;
BKV_dominion;The State of Bukovina;x;
BKV_ADJ;Bukovinian;x;
##### BRT #####;
BRT_absolute_monarchy;The Kingdom of Brittany;x;
BRT_prussian_constitutionalism;The Kingdom of Brittany;x;
BRT_hms_government;Brittany;x;
BRT_democracy;Brittany;x;
BRT_proletarian_dictatorship;S.R. Brittany;x;
BRT_presidential_dictatorship;The Breton Republic;x;
BRT_bourgeois_dictatorship;The Breton State;x;
BRT_fascist_dictatorship;The Breton State;x;
BRT_colonial_company;Brittany;x;
BRT_dominion;Brittany;x;
BRT_ADJ;Breton;x;
##### BSQ #####;
BSQ_absolute_monarchy;Nafarroako Erresuma;x;
BSQ_prussian_constitutionalism;Nafarroako Erresuma;x;
BSQ_hms_government;Nafarroako Erresuma;x;
BSQ_democracy;Euskal Herria;x;
BSQ_proletarian_dictatorship;Euskal Herria;x;
BSQ_presidential_dictatorship;Euskal Herria;x;
BSQ_bourgeois_dictatorship;Euskal Herria;x;
BSQ_fascist_dictatorship;Euskal Herria;x;
BSQ_colonial_company;Basque Country;x;
BSQ_dominion;Basque Country;x;
BSQ_ADJ;Basque;x;
##### CRS #####;
CRS_absolute_monarchy;The Corsican Kingdom;x;
CRS_prussian_constitutionalism;The Corsican Kingdom;x;
CRS_hms_government;Corsica;x;
CRS_democracy;Corsica;x;
CRS_proletarian_dictatorship;The Corsica Commune;x;
CRS_presidential_dictatorship;The Corsican Republic;x;
CRS_bourgeois_dictatorship;The Corsican Republic;x;
CRS_fascist_dictatorship;The Corsican State;x;
CRS_colonial_company;The Collectivity of Corsica;x;
CRS_dominion;The Collectivity of Corsica;x;
CRS_ADJ;Corsican;x;
##### DLM #####;
DLM_absolute_monarchy;The Kingdom of Dalmatia;x;
DLM_prussian_constitutionalism;The Kingdom of Dalmatia;x;
DLM_hms_government;Dalmatia;x;
DLM_democracy;Dalmatia;x;
DLM_proletarian_dictatorship;S.R. Dalmatia;x;
DLM_presidential_dictatorship;The Dalmatian Republic;x;
DLM_bourgeois_dictatorship;The Adriatic Confederation;x;
DLM_fascist_dictatorship;The Dalmatian State;x;
DLM_colonial_company;The Dalmatian Protectorate;x;
DLM_dominion;The Dalmatian Protectorate;x;
DLM_ADJ;Dalmatian;x;
##### ENL #####;
ENL_absolute_monarchy;The Kingdom of England;x;
ENL_prussian_constitutionalism;The Kingdom of England;x;
ENL_hms_government;England;x;
ENL_democracy;England;x;
ENL_proletarian_dictatorship;The English W.R.;x;
ENL_presidential_dictatorship;The English Republic;x;
ENL_bourgeois_dictatorship;The English Republic;x;
ENL_fascist_dictatorship;The English State;x;
ENL_colonial_company;The English State;x;
ENL_dominion;The English State;x;
ENL_ADJ;English;x;
##### GLC #####;
GLC_absolute_monarchy;Reino de Galiza;x;
GLC_prussian_constitutionalism;Reino de Galiza;x;
GLC_hms_government;Reino de Galiza;x;
GLC_democracy;Republica de Galiza;x;
GLC_proletarian_dictatorship;C.R. Galiza;x;
GLC_presidential_dictatorship;Republica de Galiza;x;
GLC_bourgeois_dictatorship;Republica de Galiza;x;
GLC_fascist_dictatorship;Republica de Galiza;x;
GLC_colonial_company;The Galician State;x;
GLC_dominion;The Galician State;x;
GLC_ADJ;Galician;x;
##### GLM #####;
GLM_absolute_monarchy;The Kingdom of Galicia-Lodomeria;x;
GLM_prussian_constitutionalism;The Kingdom of Galicia-Lodomeria;x;
GLM_hms_government;Galicia-Lodomeria;x;
GLM_democracy;Galicia-Lodomeria;x;
GLM_proletarian_dictatorship;S.F.R. Galicia-Lodomeria;x;
GLM_presidential_dictatorship;The Galician Republic;x;
GLM_bourgeois_dictatorship;The Galician Republic;x;
GLM_fascist_dictatorship;The Galician State;x;
GLM_colonial_company;The South Polish State;x;
GLM_dominion;The South Polish State;x;
GLM_ADJ;Galician-Lodomerian;x;
##### IBR #####;
IBR_absolute_monarchy;Imperium Hispanicum;x;
IBR_prussian_constitutionalism;Imperium Hispanicum;x;
IBR_hms_government;Imperium Hispanicum;x;
IBR_democracy;Iberia;x;
IBR_proletarian_dictatorship;Republica de Hispánica;x;
IBR_presidential_dictatorship;Estado Hispánico;x;
IBR_bourgeois_dictatorship;Republica Hispánica;x;
IBR_fascist_dictatorship;Estado Hispánico;x;
IBR_colonial_company;Iberia;x;
IBR_dominion;Iberia;x;
IBR_ADJ;Español;x;
##### LOR #####;
LOR_absolute_monarchy;The Duchy of Lorraine;x;
LOR_prussian_constitutionalism;The Duchy of Lorraine;x;
LOR_hms_government;Lorraine;x;
LOR_democracy;Lorraine;x;
LOR_proletarian_dictatorship;S.R. Lorraine;x;
LOR_presidential_dictatorship;The Lorraine Republic;x;
LOR_bourgeois_dictatorship;The Lorraine Republic;x;
LOR_fascist_dictatorship;The Free State of Lorraine;x;
LOR_colonial_company;The Free State of Lorraine;x;
LOR_dominion;The Free State of Lorraine;x;
LOR_ADJ;Lorraine;x;
##### MCD #####;
MCD_absolute_monarchy;The Kingdom of Macedonia;x;
MCD_prussian_constitutionalism;The Kingdom of Macedonia;x;
MCD_hms_government;Macedonia;x;
MCD_democracy;Macedonia;x;
MCD_proletarian_dictatorship;S.R. Makedonija;x;
MCD_presidential_dictatorship;The Macedonian Republic;x;
MCD_bourgeois_dictatorship;The Macedonian Republic;x;
MCD_fascist_dictatorship;The Macedonian State;x;
MCD_colonial_company;Macedonia;x;
MCD_dominion;Macedonia;x;
MCD_ADJ;Macedonian;x;
##### MLT #####;
MLT_absolute_monarchy;The State of Malta;x;
MLT_prussian_constitutionalism;The State of Malta;x;
MLT_hms_government;Malta;x;
MLT_democracy;Malta;x;
MLT_proletarian_dictatorship;The Malta Commune;x;
MLT_presidential_dictatorship;The Maltese Republic;x;
MLT_bourgeois_dictatorship;The Maltese Republic;x;
MLT_fascist_dictatorship;The Maltese Free State;x;
MLT_colonial_company;The Colony of Malta;x;
MLT_dominion;The Colony of Malta;x;
MLT_ADJ;Maltese;x;
##### RMG #####;
RMG_absolute_monarchy;The Free State of Romagna;x;
RMG_prussian_constitutionalism;The Free State of Romagna;x;
RMG_hms_government;Romagna;x;
RMG_democracy;Romagna;x;
RMG_proletarian_dictatorship;The Romagna S.R.;x;
RMG_presidential_dictatorship;The Romagnan Republic;x;
RMG_bourgeois_dictatorship;The Romagnan Republic;x;
RMG_fascist_dictatorship;The Romagnan State;x;
RMG_colonial_company;Romagna-Emilia;x;
RMG_dominion;Romagna-Emilia;x;
RMG_ADJ;Romagnan;x;
##### SPC #####;
SPC_absolute_monarchy;Imperio Español;x;
SPC_prussian_constitutionalism;Imperio Español;x;
SPC_hms_government;Imperio Español;x;
SPC_democracy;Republica Española;x;
SPC_proletarian_dictatorship;C.N.T-F.A.I.;x;
SPC_presidential_dictatorship;Federación Española;x;
SPC_bourgeois_dictatorship;Confederación Española;x;
SPC_fascist_dictatorship;Estado Español;x;
SPC_colonial_company;Spain;x;
SPC_dominion;Spain;x;
SPC_ADJ;Español;x;
##### SRD #####;
SRD_absolute_monarchy;The Kingdom of Sardinia;x;
SRD_prussian_constitutionalism;The Kingdom of Sardinia;x;
SRD_hms_government;Sardinia;x;
SRD_democracy;Sardinia;x;
SRD_proletarian_dictatorship;C.R. Sardinia;x;
SRD_presidential_dictatorship;The Sardinian Republic;x;
SRD_bourgeois_dictatorship;The Sardinian Free State;x;
SRD_fascist_dictatorship;The Sardinian Free State;x;
SRD_colonial_company;Sardinia;x;
SRD_dominion;Sardinia;x;
SRD_ADJ;Sardinian;x;
##### SVY #####;
SVY_absolute_monarchy;The Kingdom of Piedmont;x;
SVY_prussian_constitutionalism;The Kingdom of Piedmont;x;
SVY_hms_government;Savoy-Piedmont;x;
SVY_democracy;Piedmont;x;
SVY_proletarian_dictatorship;The Piedmont C.R.;x;
SVY_presidential_dictatorship;The Piedmontese Republic;x;
SVY_bourgeois_dictatorship;The Piedmontese Republic;x;
SVY_fascist_dictatorship;The Piedmontese State;x;
SVY_colonial_company;Piedmont;x;
SVY_dominion;Piedmont;x;
SVY_ADJ;Piedmontese;x;
##### SWH #####;
SWH_absolute_monarchy;The Duchy of Schleswig-Holstein;x;
SWH_prussian_constitutionalism;The Duchy of Schleswig-Holstein;x;
SWH_hms_government;Schleswig-Holstein;x;
SWH_democracy;Schleswig-Holstein;x;
SWH_proletarian_dictatorship;S.R. Schleswig-Holstein;x;
SWH_presidential_dictatorship;The Federation of Schleswig-Holstein;x;
SWH_bourgeois_dictatorship;The Confederation of Schleswig-Holstein;x;
SWH_fascist_dictatorship;Freistaat Schleswig-Holstein;x;
SWH_colonial_company;Slesvig-Holsten;x;
SWH_dominion;Slesvig-Holsten;x;
SWH_ADJ;Schleswig-Holstein;x;
##### WHA #####;
WHA_absolute_monarchy;The Kingdom of Wales;x;
WHA_prussian_constitutionalism;The Kingdom of Wales;x;
WHA_hms_government;Wales;x;
WHA_democracy;Wales;x;
WHA_proletarian_dictatorship;The Welsh W.R.;x;
WHA_presidential_dictatorship;The Welsh State;x;
WHA_bourgeois_dictatorship;The Welsh Republic;x;
WHA_fascist_dictatorship;Actual Literal Whales;x;
WHA_colonial_company;Wales;x;
WHA_dominion;Wales;x;
WHA_ADJ;Welsh;x;
##### DNB #####;
DNB_absolute_monarchy;The Danube Federation;x;
DNB_prussian_constitutionalism;The Danube Federation;x;
DNB_hms_government;The Danube Federation;x;
DNB_democracy;The Danube Federation;x;
DNB_proletarian_dictatorship;The Danube S.F.S.R.;x;
DNB_presidential_dictatorship;The Danube Republic;x;
DNB_bourgeois_dictatorship;The Danube Confederation;x;
DNB_fascist_dictatorship;The Danube Union State;x;
DNB_colonial_company;Danubia;x;
DNB_dominion;Danubia;x;
DNB_ADJ;Danubian;x;
##### LUZ #####;
LUZ_absolute_monarchy;The Kingdom of Lusatia;x;
LUZ_prussian_constitutionalism;The Kingdom of Lusatia;x;
LUZ_hms_government;Lusatia;x;
LUZ_democracy;Lusatia;x;
LUZ_proletarian_dictatorship;The Lusatian S.R.;x;
LUZ_presidential_dictatorship;The Lusatian Republic;x;
LUZ_bourgeois_dictatorship;The Lusatian Republic;x;
LUZ_fascist_dictatorship;The Lusatian State;x;
LUZ_colonial_company;Lausitz;x;
LUZ_dominion;Lausitz;x;
LUZ_ADJ;Lusatian;x;
##### RHI #####;
RHI_absolute_monarchy;Rheinbund;x;
RHI_prussian_constitutionalism;Rheinbund;x;
RHI_hms_government;Rheinbund;x;
RHI_democracy;Rheinbund;x;
RHI_proletarian_dictatorship;Rätebund Rheinland;x;
RHI_presidential_dictatorship;Rheinbund;x;
RHI_bourgeois_dictatorship;Rheinbund;x;
RHI_fascist_dictatorship;Freistaat Rheinland;x;
RHI_colonial_company;Rhineland;x;
RHI_dominion;Rhineland;x;
RHI_ADJ;Rhenish;x;
##### PML #####;
PML_absolute_monarchy;The Duchy of Pomerelia;x;
PML_prussian_constitutionalism;The Duchy of Pomerelia;x;
PML_hms_government;Pomerelia;x;
PML_democracy;Pomerelia;x;
PML_proletarian_dictatorship;S.R. Pomerelia;x;
PML_presidential_dictatorship;The Pomerelian Republic;x;
PML_bourgeois_dictatorship;The Pomerelian Republic;x;
PML_fascist_dictatorship;The Pomerelian State;x;
PML_colonial_company;Pomerelia;x;
PML_dominion;Pomerelia;x;
PML_ADJ;Pomerelian;x;
##### PZN #####;
PZN_absolute_monarchy;The Duchy of Poznan;x;
PZN_prussian_constitutionalism;The Duchy of Poznan;x;
PZN_hms_government;Poznan;x;
PZN_democracy;Poznan;x;
PZN_proletarian_dictatorship;S.R. Poznan;x;
PZN_presidential_dictatorship;The Republic of Poznan;x;
PZN_bourgeois_dictatorship;The Republic of Poznan;x;
